"id","site","job_board_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","job_url"
"in-9d6e3c4964e3b211","indeed","https://www.indeed.com/viewjob?jk=9d6e3c4964e3b211","https://ascensionjobs1-ascension.icims.com/jobs/437729/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","Registered Nurse Oncology","Ascension","Pensacola, FL, US","2026-03-10","fulltime","","","","","",False,"","","","","We Are Hiring:
**Location:** Pensacola, FL**Facility:** Ascension Medical Clinic**Specialty:** Register Nurse Oncology**Schedule:** Day Shift l Full\\-Time
What You Will Do:
* Deliver direct, compassionate, and evidence\\-based nursing care to oncology patients, upholding professional standards.
* Efficiently carry out all physician and nursing orders, including implement and evaluate personalized patient care plans, ensuring coordinated support.
* Monitor patient progress, document findings, and communicate critical updates to the multidisciplinary team.
* Serve as the primary coordinator, integrating care efforts across disciplines for the best outcomes.
* Advocate for patients by assessing discharge needs and ensuring smooth, safe transitions of care.


What You Will Need:

Licensure / Certification / Registration:* BLS Provider obtained within 1 Month (30 days) of hire date or job transfer date required. American Heart  

Association or American Red Cross accepted.
* Licensed required as a Registered Nurse in state of work location required. Credentialed from State Board of  

Nursing or current home state license for multi\\-state license recognition ""Compact State"" obtained  

prior to hire date or job transfer date required.


Education:* Diploma from an accredited school/college of nursing OR Required professional licensure at time of  

hire required.


Additional Preferences:
* Minimum of two years in medical/surgical nursing.
* One year of clinical experience in oncology nursing, which must include the administration of chemotherapy/biotherapy agents.
* Current Oncology Certified Nurse (OCN).


Why Join Our Team:

Ascension is a leading nonprofit Catholic health system with a culture and associate experience grounded in service, growth, care and connection. We empower our 99,000\\+ associates to bring their skills and expertise every day to reimagining healthcare, together. Recognized as one of the Best 150\\+ Places to Work in Healthcare and a Military\\-Friendly Gold Employer, you’ll find an inclusive and supportive environment where your contributions truly matter.
Equal Employment Opportunity Employer:
***Equal employment opportunity employer***

Ascension provides Equal Employment Opportunities (EEO) to all associates and applicants for employment without regard to race, color, religion, sex/gender, sexual orientation, gender identity or expression, pregnancy, childbirth, and related medical conditions, lactation, breastfeeding, national origin, citizenship, age, disability, genetic information, veteran status, marital status, all as defined by applicable law, and any other legally protected status or characteristic in accordance with applicable federal, state and local laws. For further information, view the EEO Know Your Rights (English) poster or EEO Know Your Rights (Spanish) poster.

***Fraud prevention notice***

Prospective applicants should be vigilant against fraudulent job offers and interview requests. Scammers may use sophisticated tactics to impersonate Ascension employees. To ensure your safety, please remember: Ascension will never ask for payment or to provide banking or financial information as part of the job application or hiring process. Our legitimate email communications will always come from an @ascension.org email address; do not trust other domains, and an official offer will only be extended to candidates who have completed a job application through our authorized applicant tracking system.

***E\\-Verify statement***

Employer participates in the Electronic Employment Verification Program. Please click here for more information.  


Benefits:

Paid time off (PTO)  

Various health insurance options \\& wellness plans  

Retirement benefits including employer match plans  

Long\\-term \\& short\\-term disability  

Employee assistance programs (EAP)  

Parental leave \\& adoption assistance  

Tuition reimbursement  

Ways to give back to your community *Benefit options and eligibility vary by position. Compensation varies based on factors including, but not limited to, experience, skills, education, performance, location and salary range at the time of the offer.*","","https://www.indeed.com/cmp/Ascension","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5276212c8eefcaf013d79f70e8d1d5f3","https://ascn.me/careers-home","Saint Louis, MO","10,000+","Decline to state","Rooted in the loving ministry of Jesus as healer, we commit ourselves to serving all persons with special attention to those who are poor and vulnerable. ","","","","","","",""
"in-a08ff5495622ca8d","indeed","https://www.indeed.com/viewjob?jk=a08ff5495622ca8d","https://careers.interim-health.com/jobs/17448818-rn-case-manager-visits?tm_job=4586&tm_event=view&tm_company=93726","RN Case Manager (Visits)","Interim HealthCare","Morgantown, WV, US","2026-03-10","fulltime","direct_data","yearly",70000.0,80000.0,"USD",False,"","","","","**Description**


RN Case Manager (RNCM) \\- Home Health Visits


Our Registered Nurse Case Managers (RNCM) have been called to care when they're needed most. At Interim HealthCare, you'll support a full range of patient services to bring comfort and dignity to our clients.

  

What we offer our Registered Nurse Case Managers (RNCM):


* Competitive pay, benefits, and incentives.
* Truly flexible scheduling \\- a dedication to work/life balance \\- Full\\-time/ Part\\-time / PRN / Weekends
* Daily Pay option available
* No Overtime Required
1:1 patient care  
* 

  

Excited to hear more? Apply below.  



  

Working at Interim HealthCare means a career unlike any other. With integrity at the center of all we do, we know that when we support you and your community, you'll change lives every day.  



  

**As a Registered Nurse Case Manager (RNCM), you will:**

* Conduct In Person patient interviews and comprehensive physical assessments.
* Oversee the implementation and ongoing assessment of the patient's plan of care through the management of home health aides, LPNs, RNs, and other caregivers.
* Communicate patient conditions and collaborate with appropriate providers to deliver care when patient needs evolve.
* Provide education to patients and families on proper home health care procedures. Ie. Wound care, IV administration, medication management.
* Work to decrease readmissions by promoting preventative care and ensuring continuity of care.


To qualify as a Registered Nurse Case Manager (RNCM) with us, you will need:


Licensure: Current unrestricted license to practice as a Registered Nurse (RN) in the state associated with this position


Current CPR/AED/BLS/First Aid certification


Reliable transportation to/from care sites and/or work locations.


One (1\\) year of professional experience practicing as a Registered Nurse (RN) in home health or similar setting; previous case management/utilization review experience preferred.


OASIS experience preferred.


Practical trach and/or ventilator experience preferred, not required.

  

At Interim HealthCare, we know that being our best is non\\-negotiable \\- that's why we treat your family like our own. We take a patient\\-centric approach to address each individual's mind, body, and spirit, our caregivers work tirelessly to help their patients and families find peace. From our unmatched referral response times to our focus on quality improvement, the most beautifully complicated time of your life is our life's work.  



  

We're an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.


\\#Morgantown1","","https://www.indeed.com/cmp/Interim-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/59a6a7cb89625fa0c9eb24852553dd9f","https://www.interimhealthcare.com","Sunrise, FL","10,000+","$100M to $500M (USD)","Interim HealthCare®, founded in 1966, is the leading home care, hospice and medical staffing company. Each office is independently owned.","","","","","","",""
"in-3d1401f3216a7ace","indeed","https://www.indeed.com/viewjob?jk=3d1401f3216a7ace","https://careers.interim-health.com/jobs/17448780-rn-full-time-nights?tm_job=4584&tm_event=view&tm_company=93726","RN - Full Time Nights","Interim HealthCare","Elkins, WV, US","2026-03-10","parttime","","","","","",False,"","","","","**Description**  



  

As a Registered Nurse (RN) you will be called to care when you're needed most. As part of Interim HealthCare, you'll support a full range of patient services to bring comfort and dignity to our clients. **What we offer our Registered Nurses RNs:**

* Competitive pay, benefits, and incentives.
* Truly flexible scheduling \\- a dedication to work/life balance (Full\\-time (FT), Part\\-time (PT), PRN)
* Daily Pay option available
* No Overtime Required
* 1:1 Patient care


Working at Interim HealthCare means a career unlike any other. With integrity at the center of all we do, we know that when we support you and your community, you'll change lives every day.

 **As a Registered Nurse (RN), you will:**

* Provide in\\-home direct patient care according to the provider's prescribed plan of care (and nursing scope of practice) while closely monitoring progress/recovery.
* Assess and document patient conditions and report changes as needed (vitals, blood/stool/urine, glucose, etc.)
* Administer medication, insulin, and IV/fluids; documenting thoroughly.
* Inspect and care for wounds, changing dressings and assisting with personal hygiene.
* Assess patient for further injuries, infections, bedsores, etc. and deliver appropriate treatments.
Collaborate with providers, aides, and allied health professionals to ensure exceptional patient outcomes.  
* 

  

**To qualify for a Registered Nurse (RN) with us, you will need:**

* Education: Associate degree in Nursing (AND) or Associate of Applied Science in Nursing (AAS) required
* Licensure: Current unrestricted license to practice as a Registered Nurse (RN) in the state associated with this position
* Reliable transportation to/from care sites and/or work locations
* Practical trach and/or ventilator experience preferred, not required

At Interim HealthCare, we know that being our best is non\\-negotiable \\- that's why we treat your family like our own. We take a patient\\-centric approach to address each individual's mind, body, and spirit, our caregivers work tirelessly to help their patients and families find peace. From our unmatched referral response times to our focus on quality improvement, the most beautifully complicated time of your life is our life's work.

  

We're an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.


Morgantown\\#1","","https://www.indeed.com/cmp/Interim-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/59a6a7cb89625fa0c9eb24852553dd9f","https://www.interimhealthcare.com","Sunrise, FL","10,000+","$100M to $500M (USD)","Interim HealthCare®, founded in 1966, is the leading home care, hospice and medical staffing company. Each office is independently owned.","","","","","","",""
"in-c51288d1b484a074","indeed","https://www.indeed.com/viewjob?jk=c51288d1b484a074","https://jobs.chsbuffalo.org/jobs/17449002-corporate-nurse-educator-staff-education-n?tm_job=43569&tm_event=view&tm_company=2533","Corporate Nurse Educator Staff Education N","Catholic Health System","Buffalo, NY, US","2026-03-10","perdiem","direct_data","hourly",42.0,64.0,"USD",False,"","","","","**Facility:** Administrative Regional Training Cntr  

  

**Shift: Shift 1**  

  

**Status:** Per Diem **FTE: 0\\.100000**  

  

**Bargaining Unit:** ACE Associates  

  

**Exempt from Overtime:** Exempt: No  

  

**Work Schedule:** Days and Evenings  

  

**Hours:**  

  

8\\-4  

  

Summary:  

  

The Corporate Nurse Educator position is responsible for providing staff development expertise as an educator, consultant, facilitator, change agent, leader, and researcher; This occurs through the facilitation of the educational process assessment, development, planning, implementation, and evaluation of competencies, continuing education, and leadership development to meet the learning needs of the Catholic Health (CH) associates; In collaboration with Nursing leadership and others, coordinate and establish the education plan on an annual and ongoing basis; Instrumental in creating a professional nursing climate within CH  

  

Responsibilities:  

  

**EDUCATION**  

  

* Current New York State RN License
* MSN, MS in Education or related field preferred
* BSN and must obtain a Master's degree within three (3\\) years of hire
* BLS Provider
* ACLS within one (1\\) year

  

**EXPERIENCE**  

* Minimum of five (5\\) years clinical experience required
* Minimum of three (3\\) years of relevant staff education work experience within an Acute Healthcare or academic setting required

  

**KNOWLEDGE, SKILL, AND ABILITY**  

  

* Strong experience in learning assessment, curriculum development and program evaluation
* Excellent written and verbal interpersonal communication skills
* Solid PC skills utilizing Microsoft Word, PowerPoint and Excel software applications
* Ability to travel between the various CH sites; occasional weekend and evening work schedules required
* Carry equipment/supplies from one facility to another

  

**WORKING CONDITIONS:**  

* Work in climate controlled, well lit working environment","","https://www.indeed.com/cmp/Catholic-Health-System-3","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2a21c84a9c35a19c2cddf24e5b25bcaa","https://www.chsbuffalo.org/","Buffalo, NY","10,000+","Decline to state","","","","","","","",""
"in-251eb3144edcaf6e","indeed","https://www.indeed.com/viewjob?jk=251eb3144edcaf6e","https://careers.interim-health.com/jobs/17448820-licensed-practical-nurse?tm_job=4588&tm_event=view&tm_company=93726","Licensed Practical Nurse","Interim HealthCare","Salem, WV, US","2026-03-10","fulltime","","","","","",False,"","","","","**Description**  



  

As a Licensed Practical Nurse (LPN) you will be called to care when you're needed most. As part of Interim Healthcare, you'll support a full range of patient services to bring comfort and dignity to our clients.
  

**What we offer our Licensed Practical Nurses (LPN):*** Competitive pay, benefits, and incentives.
* Truly flexible scheduling \\- a dedication to work/life balance (Full\\-time (FT), Part\\-time (PT), PRN)
* Daily Pay option available
* No Overtime Required
* One\\-on\\-One patient care

  

Working at Interim HealthCare means a career unlike any other. With integrity at the center of all we do, we know that when we support you and your community, you'll change lives every day.? ?
  

  

**As a Licensed Practical Nurses (LPN) you will:*** Provide in\\-home direct patient care according to the provider's prescribed plan of care (and nursing scope of practice) while closely monitoring progress/recovery
* Assess and document patient conditions and report change as needed (vitals, blood/stool/urine, glucose, etc.)
* Administer medication, insulin, and IV/fluids, documenting thoroughly
* Inspect and care for wounds, changing dressings and assisting with personal hygiene
* Assess patient for further injuries, infections, bedsores, etc. and deliver appropriate treatments
* Collaborate with providers, aides, and allied health professionals to ensure exceptional patient outcomes

  

To qualify for a Licensed Practical Nurse (LPN) position with us, you will need:
  

Educational: Graduate of a practical (vocational) nursing program for LPN/LVN and has a current license as a LPN/LVN in the state(s) in which candidate completed at least 1200 hours of experience as an LPN/LVN or completion of the OCan contact ffice's preceptor program* Licensure: Current unrestricted license to practice as Licensed Practical Nurse (LPN) in the state associated with this position
* Reliable transportation to/from care sites and/or work locations
* Practical trach and/or ventilator experience preferred, not required

  

At Interim HealthCare, we know that being our best is non\\-negotiable \\- that's why we treat your family like our own. We take a patient\\-centric approach to address each individual's mind, body, and spirit, our caregivers work tirelessly to help their patients and families find peace. From our unmatched referral response times to our focus on quality improvement, the most beautifully complicated time of your life is our life's work.
  

  

We're an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.  

  

\\#Morgantown1","","https://www.indeed.com/cmp/Interim-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/59a6a7cb89625fa0c9eb24852553dd9f","https://www.interimhealthcare.com","Sunrise, FL","10,000+","$100M to $500M (USD)","Interim HealthCare®, founded in 1966, is the leading home care, hospice and medical staffing company. Each office is independently owned.","","","","","","",""
"in-680908b7c0df4e4f","indeed","https://www.indeed.com/viewjob?jk=680908b7c0df4e4f","https://jobs.talemetry.com/atriumhelath/jobs/apply?job_list_id=6629&returnUrl=https%3A%2F%2Faah.wd5.myworkdayjobs.com%2FExternal%2Fjob%2FAtrium-Health-Wake-Forest-Baptist---Medical-Center-Blvd-Winston-Salem-NC%2FAssistant-Nurse-Manager---Day-Hospital---Weekends_R216835%2Fapply&tm_job=R216835&tm_event=view&tm_company=13027","Assistant Nurse Manager - Day Hospital - Weekends","Atrium Health","Winston-Salem, NC, US","2026-03-10","fulltime","direct_data","hourly",44.0,66.0,"USD",False,"","","","","**Department:**


34318 Wake Forest Baptist Medical Center \\- Nursing: Day Hospital **Status:**


Full time **Benefits Eligible:**


Yes **Hou****rs Per Week:**


36 **Schedule Details/Additional Information:**


weekend ANM for the division

**Pay Range**


$44\\.15 \\- $66\\.25
EDUCATION/EXPERIENCE: Graduation from an accredited school of nursing. BSN or BS in related field with two years' experience in nursing required. MSN Preferred.


**LICENSURE, CERTIFICATION, and/or REGISTRATION:**

Registered Nurse licensure from the State of applicable state


Basic Cardiac Life Support (BCLS) required


Advanced Cardiac Life Support (ACLS) required within 1 year of hire for Adult Critical Care, Adult ED


Pediatric Advanced Life Support (PALS) required within 1 year of hire for Network ED, Peds ED, PICU and NICU, and other areas per unit guidelines.


Nationally Recognized Certification in Nursing Specialty required within one year for HPRH.


**ESSENTIAL FUNCTIONS:**


* Provides leadership in collaboration with the Nurse Manager to staff to ensure short and long\\-term goals are met by developing and monitoring standards of performance and capitalizing on employee strengths, supporting the Mission, Vision, Core Values and Evidence\\-based practice. Facilitates appropriate orientation, education, credentialing, and continuing professional development for personnel.
* Collaborates effectively by developing collegial relationships and communicating information effectively. Encourages communication and serves as a resource to staff and other departments.
* Assists the Nurse Manager in coordinating nursing care with other healthcare disciplines and assists in integrating services across the continuum of care. Accountable for the quality and appropriateness of health care delivery and for the environment in which clinical nursing is practiced.
* Promotes a culture of safety for patients, self, co\\-workers, and facility in conjunction with the Nurse Manager.
* Ensures care is delivered with respect for patient's rights and preferences. Maintains privacy, confidentiality, and security for patients and staff.
* Facilitates resolution of conflicts, collaborates with Service Excellence to promote service recovery, and empowers staff in decision\\-making through shared governance.
* Assumes responsibility with the Nurse Manager for the planning, development, implementation, and monitoring of the budgetary process for designated area(s).
* Ensures a biogenic environment that stimulates the ongoing professional development of staff in accordance with the principles of Shared Governance, Theory of Human Caring, and professional practice.
* Demonstrates value for professional nursing practice including the utilization of current standards, the nursing process and patient advocacy. In collaboration with the Nurse Manager takes responsibility for continuing education, developing best practices and maintaining the highest level of patient care and staff development.
* Ensures/provides appropriate patient care in accordance with specific patient population. Demonstrates and utilizes knowledge of the needs of the patient population specific to the defined clinical area. Maintains competency related to patient population and identifies strategies to meet related needs.
**SKILLS/QUALIFICATIONS:**


Excellent and effective written and verbal communication skills


Ability to work effectively with the team


Functions effectively under stressful and difficult situations


Negotiation and conflict resolution skills


Resilient and flexible in a changing environment


Technology/informatics skills


**WORK ENVIRONMENT:**


Clean, well\\-lit, comfortable environment


Potential exposure to contamination with bloody or bodily fluids, requiring protective equipment


Highly stressful, dynamic conditions


Required Protective Equipment: eye/face protection, gown, mask, gloves


**PHYSICAL REQUIREMENTS:**


0%


35%


65%


to


to


to


35%


65%


100%


N/A


Activity


X


Standing


X


Walking


X


Sitting


X


Bending


X


Reaching with arms


X


Finger and hand dexterity


X


Talking


X


Hearing


X


Seeing


Lifting, carrying, pushing and or pulling:


X


20 lbs. maximum


X


50 lbs. maximum


X


100 lbs. maximum


**Our Commitment to You:**


Advocate Health offers a comprehensive suite of Total Rewards: benefits and well\\-being programs, competitive compensation, generous retirement offerings, programs that invest in your career development and so much more – so you can live fully at and away from work, including:

**Compensation**

* Base compensation listed within the listed pay range based on factors such as qualifications, skills, relevant experience, and/or training
* Premium pay such as shift, on call, and more based on a teammate's job
* Incentive pay for select positions
* Opportunity for annual increases based on performance

**Benefits and more**

* Paid Time Off programs
* Health and welfare benefits such as medical, dental, vision, life, and Short\\- and Long\\-Term Disability
* Flexible Spending Accounts for eligible health care and dependent care expenses
* Family benefits such as adoption assistance and paid parental leave
* Defined contribution retirement plans with employer match and other financial wellness programs
* Educational Assistance Program

 **About Advocate Health**


Advocate Health is the third\\-largest nonprofit, integrated health system in the United States, created from the combination of Advocate Aurora Health and Atrium Health. Providing care under the names Advocate Health Care in Illinois; Atrium Health in the Carolinas, Georgia and Alabama; and Aurora Health Care in Wisconsin, Advocate Health is a national leader in clinical innovation, health outcomes, consumer experience and value\\-based care. Headquartered in Charlotte, North Carolina, Advocate Health services nearly 6 million patients and is engaged in hundreds of clinical trials and research studies, with Wake Forest University School of Medicine serving as the academic core of the enterprise. It is nationally recognized for its expertise in cardiology, neurosciences, oncology, pediatrics and rehabilitation, as well as organ transplants, burn treatments and specialized musculoskeletal programs. Advocate Health employs 155,000 teammates across 69 hospitals and over 1,000 care locations, and offers one of the nation’s largest graduate medical education programs with over 2,000 residents and fellows across more than 200 programs. Committed to providing equitable care for all, Advocate Health provides more than $6 billion in annual community benefits.




Provides clinical and administrative leadership support for a defined patient care area (s). Responsibilities include fostering a patient centered professional work environment through the implementation of the Theory of Human Caring, the nursing process, staff development and collaborative team interactions for the enhancement of the quality of patient care. Partners with the Nurse Manager to achieve goals to improve quality of care.","","https://www.indeed.com/cmp/Atrium-Health","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8fb3a5adb25799fb8534eafd689450f2","http://www.careers.atriumhealth.org","Charlotte, NC","10,000+","$1B to $5B (USD)","Atrium Health is a nationally recognized leader in shaping health outcomes through innovative research, education and compassionate patient care.","","","","","","",""
"in-2c5836d14fff55d9","indeed","https://www.indeed.com/viewjob?jk=2c5836d14fff55d9","https://careers.baptistonline.org/en/jobs/17448944-lpn?tm_job=39181&tm_event=view&tm_company=46447","LPN","Baptist Memorial Health Care","Columbus, MS, US","2026-03-10","","","","","","",False,"","","","","**Overview**


**Job Summary**


Provides patient care as directed and is accountable for own actions under provided direction. Provides a caring relationship that facilitates health and healing and delivers care in a manner that preserves and protects patient autonomy, dignity and rights. Performs other duties as assigned.

**Responsibilities**

* Collects patient data.
* Assists in planning patient care.
* Implements patient care as directed.
* Assists with evaluating the plan of care.
* Administers medication as prescribed.
* Provides and reinforces the teaching of individuals and groups of patients.
* Participates in activities designed to improve health care delivery.
* Participates in ongoing educational activities.
* Completes assigned goals.

**Specifications**

**Experience**

**Minimum Required**

**Preferred/Desired**

**Education**

**Minimum Required**

**Preferred/Desired**

**Training**

**Minimum Required**

**Preferred/Desired**

**Special Skills**

**Minimum Required**

* Computer Literacy

**Preferred/Desired**

**Licensure**

**Minimum Required**

* BLS Certification Within 14 Days of Hire; LPN

**Preferred/Desired**","","https://www.indeed.com/cmp/Baptist-Memorial-Health-Care-3","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ebca0a19157144a771a6ff1f89d16ea7","http://www.baptistonline.org","Memphis, TN","10,000+","$1B to $5B (USD)","In keeping with the three-fold ministry of Christ—Healing, Preaching and Teaching—Baptist Memorial Health Care is committed to providing quality health care.","","","","","","",""
"in-cd161518d8fd1194","indeed","https://www.indeed.com/viewjob?jk=cd161518d8fd1194","https://careers.interim-health.com/jobs/17448834-lpn?tm_job=4589&tm_event=view&tm_company=93726","LPN","Interim HealthCare","Wheeling, WV, US","2026-03-10","fulltime","direct_data","hourly",22.0,28.0,"USD",False,"","","","","**Description**


As a Licensed Practical Nurse (LPN) you will be called to care when you're needed most. As part of Interim Healthcare, you'll support a full range of patient services to bring comfort and dignity to our clients.  



  

**What we offer our Licensed Practical Nurse** **(LPNs):**
* Competitive pay, benefits, and incentives
* Truly flexible scheduling \\- a dedication to work/life balance (Full\\-time (FT), Part\\-time (PT), PRN)
* **Daily Pay option available**
* No Overtime Required
* 1:1 patient care

  

**Excited to hear more? Apply below.**
  

  

Working at Interim HealthCare means a career unlike any other. With integrity at the center of all we do, we know that when we support you and your community, you'll change lives every day.
  

  

**As a Licensed Practical Nurse (LPN)** **you will**:
* Provide in\\-home direct patient care according to the provider's prescribed plan of care (and nursing scope of practice) while closely monitoring progress/recovery.
* Assess and document patient conditions and report change as needed (vitals, blood/stool/urine, glucose, etc.)
* Administer medication, insulin, and IV fluids: documenting thoroughly.
* Inspect and care for wounds, changing dressings and assisting with personal hygiene.
* Assess patient for further injuries, infections, bedsores, etc. and deliver appropriate treatments.
* Collaborate with providers, aides, and allied health professionals to ensure exceptional patient outcomes.

  

**To qualify for a Licensed Practical Nurse (LPN)** **position with us**:
* Licensure: Current unrestricted license to practice as a Licensed Practical Nurse (LPN) in the state associated with this position
* Current CPR/AED/BLS/First Aid certification
* Reliable transportation to/from care sites and/or work locations
Practical trach and/or ventilator experience preferred, not required  
* 

  

  

At Interim HealthCare Home Care, we know that your loved ones deserve the very best \\- that's why we attend to each individual's needs in the comfort and dignity of their home. Through nursing, personal care, therapy, case management, and a full complement of specialized services, we bring quality care where it's needed most. We were called to care so that you can focus on being a family member.  

  

Compensation: $22\\-$27


\\#Morgantown1","","https://www.indeed.com/cmp/Interim-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/59a6a7cb89625fa0c9eb24852553dd9f","https://www.interimhealthcare.com","Sunrise, FL","10,000+","$100M to $500M (USD)","Interim HealthCare®, founded in 1966, is the leading home care, hospice and medical staffing company. Each office is independently owned.","","","","","","",""
"in-f0fcbb70daf9f73f","indeed","https://www.indeed.com/viewjob?jk=f0fcbb70daf9f73f","https://careers.interim-health.com/jobs/17448783-rn-day-shift?tm_job=4585-OTHLOC-C3jEYfwI&tm_event=view&tm_company=93726","RN - Day Shift","Interim HealthCare","Bruceton Mills, WV, US","2026-03-10","parttime","direct_data","hourly",30.0,32.0,"USD",False,"","","","","**Description**  



  

As a Registered Nurse (RN) you will be called to care when you're needed most. As part of Interim HealthCare, you'll support a full range of patient services to bring comfort and dignity to our clients.  

**What we offer our Registered Nurses RNs:*** Competitive pay, benefits, and incentives.
* Truly flexible scheduling – a dedication to work/life balance (Full\\-time (FT), Part\\-time (PT), PRN)
* Daily Pay option available
* No Overtime Required
* 1:1 Patient care

  

**Cases in the following service locations:*** Fairmont\\- Sign On Bonus available!
* Wheeling
* Morgantown

  

Working at Interim HealthCare means a career unlike any other. With integrity at the center of all we do, we know that when we support you and your community, you'll change lives every day.  

  

**As a Registered Nurse (RN), you will:*** Provide in\\-home direct patient care according to the provider's prescribed plan of care (and nursing scope of practice) while closely monitoring progress/recovery.
* Assess and document patient conditions and report changes as needed (vitals, blood/stool/urine, glucose, etc.)
* Administer medication, insulin, and IV/fluids; documenting thoroughly.
* Inspect and care for wounds, changing dressings and assisting with personal hygiene.
* Assess patient for further injuries, infections, bedsores, etc. and deliver appropriate treatments.
* Collaborate with providers, aides, and allied health professionals to ensure exceptional patient outcomes.

  

  

**To qualify for a Registered Nurse (RN) with us, you will need:*** Education: Associate degree in Nursing (AND) or Associate of Applied Science in Nursing (AAS) required
* Licensure: Current unrestricted license to practice as a Registered Nurse (RN) in the state associated with this position
* Reliable transportation to/from care sites and/or work locations
* Practical trach and/or ventilator experience preferred, not required

  

  

At Interim HealthCare, we know that being our best is non\\-negotiable – that's why we treat your family like our own. We take a patient\\-centric approach to address each individual's mind, body, and spirit, our caregivers work tirelessly to help their patients and families find peace. From our unmatched referral response times to our focus on quality improvement, the most beautifully complicated time of your life is our life's work.  

  

We're an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.  

  

 \\#Morgantown1","","https://www.indeed.com/cmp/Interim-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/59a6a7cb89625fa0c9eb24852553dd9f","https://www.interimhealthcare.com","Sunrise, FL","10,000+","$100M to $500M (USD)","Interim HealthCare®, founded in 1966, is the leading home care, hospice and medical staffing company. Each office is independently owned.","","","","","","",""
"in-cf42001cc29f3167","indeed","https://www.indeed.com/viewjob?jk=cf42001cc29f3167","https://careers.interim-health.com/jobs/17448839-lpn?tm_job=4593&tm_event=view&tm_company=93726","LPN","Interim HealthCare","Ballard, WV, US","2026-03-10","fulltime","direct_data","hourly",22.0,27.0,"USD",False,"","","","","**Description**


As a Licensed Practical Nurse (LPN) you will be called to care when you're needed most. As part of Interim Healthcare, you'll support a full range of patient services to bring comfort and dignity to our clients.  



  

**What we offer our Licensed Practical Nurse** **(LPNs):**
* Competitive pay, benefits, and incentives
* Truly flexible scheduling \\- a dedication to work/life balance (Full\\-time (FT), Part\\-time (PT), PRN)
* **Daily Pay option available**
* No Overtime Required
* 1:1 patient care

  

**Excited to hear more? Apply below.**
  

  

Working at Interim HealthCare means a career unlike any other. With integrity at the center of all we do, we know that when we support you and your community, you'll change lives every day.
  

  

**As a Licensed Practical Nurse (LPN)** **you will**:
* Provide in\\-home direct patient care according to the provider's prescribed plan of care (and nursing scope of practice) while closely monitoring progress/recovery.
* Assess and document patient conditions and report change as needed (vitals, blood/stool/urine, glucose, etc.)
* Administer medication, insulin, and IV fluids: documenting thoroughly.
* Inspect and care for wounds, changing dressings and assisting with personal hygiene.
* Assess patient for further injuries, infections, bedsores, etc. and deliver appropriate treatments.
* Collaborate with providers, aides, and allied health professionals to ensure exceptional patient outcomes.

  

**To qualify for a Licensed Practical Nurse (LPN)** **position with us**:
* Licensure: Current unrestricted license to practice as a Licensed Practical Nurse (LPN) in the state associated with this position
* Current CPR/AED/BLS/First Aid certification
* Reliable transportation to/from care sites and/or work locations
Practical trach and/or ventilator experience preferred, not required  
* 

  

  

At Interim HealthCare Home Care, we know that your loved ones deserve the very best \\- that's why we attend to each individual's needs in the comfort and dignity of their home. Through nursing, personal care, therapy, case management, and a full complement of specialized services, we bring quality care where it's needed most. We were called to care so that you can focus on being a family member.  

  

Compensation: $22\\-$27


\\#Morgantown1","","https://www.indeed.com/cmp/Interim-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/59a6a7cb89625fa0c9eb24852553dd9f","https://www.interimhealthcare.com","Sunrise, FL","10,000+","$100M to $500M (USD)","Interim HealthCare®, founded in 1966, is the leading home care, hospice and medical staffing company. Each office is independently owned.","","","","","","",""
